id,major,year_degree,total_amount,month_avg_amount,min_amount_month_num,min_same_month_total_amount,max_amount_month_num,max_same_month_total_amount,all_breakfast_count,all_lunch_count,all_dinner_count,other_periods_count,regular_rate,early_count,total_amount_std,min_amount_std_month_num,min_amount_std,max_amount_std_moth_num,max_amount_std,total_course_count,excellent_rate,resit_rate,total_score_std,max_score_std,min_score_std,max_session_std,min_session_std,avg_rank,max_rank,min_rank,total_borrow_count,avg_borrow_days,total_during_exam_count,total_long_term_count,total_count,avg_count,max_count,min_count,max_month,min_month,am_count,pm_count,count_std,during_exam_count,early_warning_level
3190107305,机械设计制造及其自动化,2019,68856.60,14.53,11,22.48,9,445.00,1440,1500,1740,60,0.99,1260,100.09,11,0.00,12,3.34,94,0.33,0.09,1.55,6.40,8.60,14.70,1.50,229.63,70,395,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3190107306,机械设计制造及其自动化,2019,92149.20,7.55,1,20.50,9,537.60,5676,2904,2310,1320,0.89,5742,141.50,1,0.00,8,9.43,84,0.63,0.00,3.16,5.80,6.85,10.91,0.00,100.63,11,348,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107309,机械设计制造及其自动化,2019,212302.80,8.51,3,5.00,9,635.40,11628,6120,4896,2295,0.91,10863,147.10,12,0.00,11,5.96,85,0.47,0.01,2.83,6.17,9.45,13.83,2.00,146.38,42,440,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107310,机械设计制造及其自动化,2019,2257137.60,16.22,4,27.50,9,1164.24,54264,33456,32640,18768,0.87,50592,115.99,1,0.00,9,73.75,92,0.49,0.10,3.09,5.98,13.82,16.85,1.00,149.13,58,242,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,1
3190107311,机械设计制造及其自动化,2019,59211.60,8.92,2,5.00,10,350.50,2772,1932,1344,588,0.91,2688,76.98,9,0.00,11,5.99,93,0.26,0.09,4.07,5.59,10.91,15.22,1.00,190.25,79,391,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107312,机械设计制造及其自动化,2019,32896.80,6.05,12,93.50,9,329.80,3204,1080,972,180,0.97,2988,117.13,11,0.00,9,4.88,86,0.56,0.01,3.02,3.67,11.12,11.91,1.00,118.63,42,321,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107313,机械设计制造及其自动化,2019,69378.96,7.87,7,5.00,10,293.14,3780,2016,2604,420,0.95,3612,59.19,1,0.00,12,12.50,84,0.49,0.00,2.42,5.04,4.76,10.85,5.50,144.75,19,398,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107316,机械设计制造及其自动化,2019,8074.08,12.31,11,8.50,12,403.43,48,256,304,48,0.93,48,162.58,11,0.00,12,3.82,90,0.46,0.06,1.52,4.82,11.08,17.08,4.00,177.00,50,357,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107318,机械设计制造及其自动化,2019,13908.00,8.16,9,84.00,10,202.50,768,480,336,120,0.93,720,59.71,11,1.00,12,4.84,112,0.19,0.16,7.78,8.08,11.82,13.56,8.72,200.13,12,356,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190107319,机械设计制造及其自动化,2019,22830.00,108.71,9,6.00,8,350.00,120,0,30,60,0.71,120,119.75,9,0.00,8,25.00,83,0.67,0.00,3.67,5.70,5.80,8.32,2.50,89.75,10,379,5,20.40,3,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107320,机械设计制造及其自动化,2019,98057.70,11.03,9,5.50,12,494.10,2223,3744,2340,585,0.93,1638,82.36,9,0.00,4,4.29,90,0.34,0.06,2.49,5.72,8.56,13.57,2.50,166.25,69,287,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107321,机械设计制造及其自动化,2019,807120.00,55.36,7,70.00,9,1640.00,5580,3060,3600,2340,0.84,5400,177.01,11,0.00,6,120.00,84,0.63,0.00,3.32,4.73,7.50,12.88,2.00,56.00,18,116,3,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107322,机械设计制造及其自动化,2019,24791.68,8.38,12,181.70,9,561.68,1040,992,816,112,0.96,976,135.89,12,3.61,10,4.96,90,0.43,0.06,3.36,5.36,5.33,12.26,7.44,169.38,50,366,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107323,机械设计制造及其自动化,2019,25480.00,30.33,10,5.00,8,200.00,112,224,336,168,0.80,112,63.18,11,0.00,7,17.99,85,0.54,0.02,3.61,5.43,9.19,12.40,2.00,122.50,35,405,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107324,机械设计制造及其自动化,2019,5454.00,16.83,7,5.00,8,82.00,72,108,144,0,1.00,72,26.83,11,0.00,9,4.75,87,0.46,0.03,3.66,5.01,7.47,11.73,5.67,186.25,30,443,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107325,机械设计制造及其自动化,2019,68925.36,7.89,6,5.00,10,390.78,3472,2520,2296,448,0.95,3360,122.28,3,0.00,12,10.08,111,0.23,0.16,6.30,8.05,16.07,20.27,5.94,245.00,83,449,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190107327,机械设计制造及其自动化,2019,111376.62,8.70,8,100.00,12,561.73,3888,4050,4212,648,0.95,3726,170.27,11,0.00,11,4.17,88,0.43,0.03,3.43,5.27,9.56,11.82,4.12,160.50,29,408,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115101,机械设计制造及其自动化（实验班）,2019,51117.50,9.07,6,1.00,10,526.10,1890,2030,980,735,0.87,1855,192.07,12,0.00,9,4.56,88,0.58,0.02,3.32,4.52,9.67,12.20,3.50,41.75,13,69,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115102,机械设计制造及其自动化（实验班）,2019,7687.20,10.50,11,44.00,9,359.60,144,204,192,192,0.74,144,116.04,9,0.00,9,5.90,94,0.38,0.04,6.79,7.30,9.38,10.13,3.70,58.50,3,90,3,9.67,1,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115103,机械设计制造及其自动化（实验班）,2019,16875.30,17.58,12,12.50,8,201.00,300,360,180,120,0.88,180,85.87,12,0.00,7,69.56,86,0.80,0.00,3.74,5.62,5.83,8.24,3.50,20.88,7,66,3,21.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115104,机械设计制造及其自动化（实验班）,2019,389307.20,8.72,7,6.50,9,383.70,7590,14720,12650,9660,0.78,5750,88.77,1,0.00,11,8.64,86,0.52,0.00,1.07,5.17,5.43,11.48,3.28,38.88,26,58,1,5.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115105,广告学,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,81,0.62,0.00,3.90,4.66,9.52,10.91,1.00,187.63,66,285,5,83.40,5,3,0,0,0,0,0,0,0,0,0.00,0,0
3190115106,机械设计制造及其自动化（实验班）,2019,7.50,7.50,5,7.50,5,7.50,0,0,1,0,1.00,0,0.00,5,0.00,5,0.00,87,0.69,0.01,3.30,6.57,6.92,10.69,0.50,33.63,3,65,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115107,机械设计制造及其自动化（实验班）,2019,107946.00,12.04,7,5.00,12,283.20,1188,3240,3996,540,0.94,972,87.06,3,0.00,9,26.25,92,0.47,0.04,3.46,9.86,6.50,13.35,0.50,61.50,23,89,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115110,机械设计制造及其自动化（实验班）,2019,3024.00,9.00,11,54.80,10,112.30,60,132,96,48,0.86,60,37.39,12,0.81,11,4.40,86,0.74,0.00,4.51,6.21,6.14,8.02,2.50,26.63,3,69,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115112,机械设计制造及其自动化（实验班）,2019,402.00,22.33,7,10.00,9,57.00,0,12,0,6,0.67,0,19.60,7,0.00,7,0.00,88,0.43,0.03,6.54,5.93,10.40,10.42,5.66,55.25,20,92,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115117,机械设计制造及其自动化（实验班）,2019,212420.70,8.17,6,3.00,10,618.10,7740,8370,7920,1980,0.92,7200,181.43,5,0.00,11,4.36,109,0.27,0.14,5.63,7.98,10.09,17.20,2.58,78.25,40,93,6,39.00,2,1,0,0,0,0,0,0,0,0,0.00,0,3
3190115119,机械设计制造及其自动化（实验班）,2019,127663.20,23.13,1,24.00,9,755.10,1680,1840,1520,480,0.91,1440,133.59,11,0.00,10,44.31,88,0.56,0.01,3.13,6.42,7.71,11.46,2.00,35.13,5,63,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115120,计算机科学与技术,2019,15004.80,12.50,5,1.50,6,200.00,96,528,336,240,0.80,96,62.33,11,0.00,9,5.34,76,0.78,0.00,2.86,4.56,7.37,9.58,0.00,76.75,1,246,7,23.86,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115121,机械设计制造及其自动化（实验班）,2019,174720.00,12.66,1,3.70,11,411.50,5280,3600,3960,960,0.93,5280,88.14,1,0.00,7,43.65,84,0.48,0.00,3.62,8.34,4.23,10.24,1.50,52.88,16,83,5,27.40,3,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115123,机械设计制造及其自动化（实验班）,2019,87263.20,19.48,4,9.00,12,338.03,640,1520,1440,880,0.80,640,107.23,11,0.00,8,17.72,86,0.41,0.01,2.72,7.22,7.30,13.29,2.00,61.75,33,84,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115124,机械设计制造及其自动化（实验班）,2019,90575.20,5.90,2,3.00,12,295.50,6000,5200,3280,880,0.94,6320,94.16,3,0.00,12,2.98,87,0.53,0.01,2.06,7.36,7.34,11.99,1.00,43.50,16,62,1,17.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115125,机械设计制造及其自动化（实验班）,2019,328578.21,9.63,2,10.00,12,478.00,14535,9333,8262,1989,0.94,15606,94.52,3,0.00,12,32.88,86,0.43,0.00,2.53,6.26,3.38,10.42,5.26,56.75,25,78,2,29.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115202,机械设计制造及其自动化（实验班）,2019,35602.00,11.56,11,106.00,10,538.80,1036,952,812,280,0.91,1008,115.17,10,0.00,12,14.50,88,0.61,0.00,2.19,5.17,5.83,10.51,0.50,34.00,12,66,1,19.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115203,机械设计制造及其自动化（实验班）,2019,200088.00,8.76,6,28.00,10,470.20,6160,8064,4592,4032,0.82,5824,111.92,11,0.00,10,20.88,87,0.68,0.00,1.63,4.64,6.24,8.99,1.00,17.38,9,41,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115205,机械设计制造及其自动化（实验班）,2019,316157.85,10.79,4,1.00,10,668.70,8775,12015,5805,2700,0.91,8100,157.03,10,0.00,10,20.00,89,0.52,0.01,3.47,7.07,12.93,12.47,0.50,43.50,7,60,5,24.40,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115207,机械设计制造及其自动化（实验班）,2019,59298.48,26.15,3,0.01,9,235.00,1188,0,108,972,0.57,1404,59.71,9,0.00,9,44.78,109,0.27,0.16,9.61,4.19,16.25,14.84,1.25,64.78,1,93,3,32.33,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190115208,机械设计制造及其自动化（实验班）,2019,53248.00,21.89,5,5.00,9,191.00,256,640,512,1024,0.58,384,38.82,11,0.00,10,5.00,86,0.65,0.00,1.68,4.91,5.60,10.07,0.00,23.25,10,37,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115210,机械设计制造及其自动化（实验班）,2019,856464.84,18.92,4,12.00,10,494.00,15092,15708,8932,5544,0.88,12628,80.80,12,0.00,6,43.20,86,0.79,0.00,2.10,3.43,6.48,10.00,3.50,12.75,2,26,14,85.71,4,6,0,0,0,0,0,0,0,0,0.00,0,0
3190115214,机械设计制造及其自动化（实验班）,2019,132297.30,12.01,5,15.00,12,222.00,2430,3240,3564,1782,0.84,1944,39.03,1,0.00,9,10.00,82,0.48,0.00,3.21,6.35,5.36,9.34,1.50,49.25,19,80,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115215,机械设计制造及其自动化（实验班）,2019,200540.16,8.51,5,10.00,9,753.72,7168,5888,6272,4224,0.82,6144,188.24,11,0.00,9,5.76,86,0.47,0.00,4.28,7.94,5.57,11.01,1.00,56.38,10,85,3,17.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115218,机械设计制造及其自动化（实验班）,2019,122901.80,10.36,7,84.00,10,442.00,4410,2646,3038,1764,0.85,4018,84.82,1,0.00,1,28.00,88,0.34,0.01,1.97,5.07,5.57,10.35,4.00,56.00,25,76,2,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190115219,机械设计制造及其自动化（实验班）,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601101,土木工程,2019,63210.00,6.79,7,11.00,10,279.10,3360,2100,1680,2170,0.77,3150,86.95,11,0.00,6,40.00,93,0.78,0.00,1.48,2.06,3.43,9.07,5.15,34.00,4,95,2,155.00,1,1,0,0,0,0,0,0,0,0,0.00,0,0
3190601102,土木工程,2019,213483.20,14.33,1,0.30,10,663.20,4368,6496,2688,1344,0.91,4032,107.87,1,0.00,12,32.66,93,0.67,0.00,3.30,4.97,5.28,9.29,4.89,169.75,22,524,5,24.60,2,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601103,土木工程,2019,60445.00,15.84,6,100.00,9,1056.90,945,1435,630,805,0.79,805,234.45,6,0.00,11,5.61,93,0.72,0.01,3.50,4.24,8.82,10.63,4.16,97.75,9,435,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601104,土木工程,2019,58570.40,8.05,6,10.00,10,362.40,1176,4368,1064,672,0.91,896,121.67,11,0.00,11,5.05,98,0.33,0.04,3.04,5.96,7.13,14.03,4.00,335.38,96,626,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,1
3190601105,土木工程,2019,98180.10,12.54,2,10.00,9,331.90,2700,2295,1215,1620,0.79,2565,51.63,11,0.00,9,80.00,93,0.55,0.01,2.26,3.77,6.86,9.83,4.80,161.88,36,482,1,25.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601107,土木工程,2019,487561.25,16.12,4,10.00,9,447.50,7150,7975,8525,6600,0.78,6050,73.02,11,0.00,11,38.00,92,0.53,0.00,4.73,4.66,3.92,8.00,6.15,245.25,26,648,5,43.40,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601108,土木工程,2019,6276.00,16.09,5,10.00,12,70.90,120,90,60,120,0.69,30,24.08,12,0.00,8,20.00,92,0.73,0.00,3.81,5.76,5.27,8.36,2.50,130.38,3,541,2,21.00,1,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601109,土木工程,2019,179886.52,9.92,4,10.00,12,220.80,4114,5236,4488,4301,0.76,3553,50.82,6,0.00,6,12.03,92,0.73,0.00,2.35,3.67,6.04,7.91,2.00,72.63,27,274,3,9.33,2,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601111,土木工程,2019,96632.90,7.63,1,20.90,10,438.50,5250,2660,3850,910,0.93,4760,138.09,5,0.00,10,6.65,91,0.68,0.00,1.19,4.58,7.76,10.60,0.50,75.25,26,169,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601112,土木工程,2019,18989.60,7.64,12,39.90,9,315.26,910,700,700,175,0.93,700,94.07,11,0.00,12,3.69,91,0.60,0.00,1.93,3.60,4.47,8.89,4.73,142.75,23,340,1,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601117,土木工程,2019,619401.60,11.95,1,20.00,9,993.80,18360,14040,8910,10530,0.80,16200,141.95,10,0.00,9,17.05,92,0.59,0.01,2.72,5.31,8.84,10.17,0.50,159.13,47,413,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601119,土木工程,2019,215650.00,11.95,1,15.00,9,415.50,3990,7220,3800,3040,0.83,2850,64.50,12,0.00,10,10.36,91,0.47,0.00,1.33,5.72,2.49,10.05,5.11,217.00,76,460,1,10.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601121,土木工程,2019,1003907.52,9.16,2,30.00,10,1499.90,31752,35343,37233,5292,0.95,28728,310.06,10,0.00,5,10.00,98,0.40,0.04,1.75,5.56,8.62,12.99,1.70,318.50,88,532,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190601129,土木工程,2019,762567.30,17.01,1,28.90,10,1404.00,15300,10251,12087,7191,0.84,15147,241.14,10,0.00,6,100.00,92,0.77,0.00,2.24,2.09,5.99,8.94,3.50,46.13,6,81,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601130,土木工程,2019,18282.00,8.96,11,15.00,9,416.60,510,600,630,300,0.85,450,142.82,11,0.00,9,14.78,94,0.44,0.01,3.77,4.15,10.18,11.95,5.41,216.38,67,526,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601132,土木工程,2019,350294.40,6.27,3,64.00,10,686.80,13392,20592,16848,5040,0.91,11520,177.01,11,0.00,6,10.00,96,0.76,0.03,4.43,2.44,12.37,16.07,3.50,45.25,3,112,1,268.00,1,1,0,0,0,0,0,0,0,0,0.00,0,0
3190601201,土木工程,2019,106252.80,9.88,5,27.00,9,396.50,2016,4608,2976,1152,0.89,1632,82.13,7,0.00,11,4.75,93,0.81,0.00,1.91,4.30,4.30,6.93,1.00,28.13,7,60,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601202,土木工程,2019,1198816.20,3.65,6,107.99,10,1284.05,91800,57780,62370,116910,0.64,112320,139.62,11,0.67,1,5.82,91,0.93,0.00,2.02,3.80,6.37,8.39,4.00,34.50,1,104,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601205,土木工程,2019,55965.00,8.69,8,10.00,9,559.50,2240,1540,1820,840,0.87,1680,140.92,10,0.00,9,20.00,94,0.77,0.01,4.38,5.42,7.30,8.70,1.63,131.00,4,558,3,189.33,2,2,0,0,0,0,0,0,0,0,0.00,0,0
3190601206,土木工程,2019,548226.00,6.88,7,7.00,10,1339.10,18900,25830,29232,5670,0.93,17388,269.38,10,0.00,5,21.50,92,0.52,0.00,1.39,3.69,3.12,10.22,6.22,200.50,56,416,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601207,土木工程,2019,315570.00,9.83,3,30.00,9,522.10,13050,5400,10350,3300,0.90,11700,157.60,11,0.00,8,16.00,96,0.32,0.03,3.18,4.15,9.00,14.03,6.50,310.63,115,617,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3190601209,土木工程,2019,64326.24,10.26,7,8.00,9,348.00,1518,1452,1716,1584,0.75,924,115.49,11,0.00,6,12.68,93,0.56,0.01,2.37,5.05,8.07,12.65,1.50,190.25,38,403,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601210,土木工程,2019,80066.88,10.52,6,15.00,11,423.65,270,4428,2592,324,0.96,162,141.07,10,0.00,10,5.22,93,0.59,0.01,2.43,4.40,7.57,10.66,2.00,171.88,77,479,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601211,土木工程,2019,1773815.12,19.07,7,15.00,9,1443.90,32032,37576,12628,10780,0.88,30492,136.57,11,0.00,6,84.84,93,0.68,0.00,2.66,4.79,6.50,9.34,1.50,106.75,11,458,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601212,土木工程,2019,9020.00,18.79,9,20.00,10,72.00,40,280,40,120,0.75,0,15.42,10,0.00,12,8.50,92,0.86,0.00,2.78,5.36,4.21,7.88,1.50,61.00,5,271,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601213,土木工程,2019,964962.70,9.64,2,18.47,10,1439.86,12650,41400,27370,18630,0.81,10580,240.94,12,0.00,11,4.75,92,0.86,0.00,2.82,4.74,4.60,9.20,2.00,63.13,1,278,5,117.40,1,2,0,0,0,0,0,0,0,0,0.00,0,0
3190601214,土木工程,2019,46313.12,9.40,11,1.60,9,465.10,1568,1456,1512,392,0.92,1176,134.92,11,0.00,7,11.94,104,0.44,0.07,6.01,6.02,13.57,18.38,1.50,281.75,7,623,33,37.64,9,5,0,0,0,0,0,0,0,0,0.00,0,3
3190601215,土木工程,2019,18305.00,11.13,11,30.00,9,363.00,420,525,350,350,0.79,350,117.89,10,0.00,9,4.41,94,0.44,0.02,4.76,4.64,11.36,13.17,0.50,187.13,44,501,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601218,土木工程,2019,90123.00,12.41,7,20.00,9,750.50,2706,1320,1848,1386,0.81,2046,174.56,10,0.00,5,15.00,92,0.55,0.00,2.63,3.76,6.53,10.06,1.00,120.38,19,252,1,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601220,土木工程,2019,73.50,7.35,9,73.50,9,73.50,2,3,3,2,0.80,1,0.00,9,5.17,9,5.17,93,0.43,0.00,2.45,4.51,6.61,11.91,5.00,207.75,55,383,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601222,土木工程,2019,196965.30,7.67,3,16.20,11,857.10,6860,8400,8120,2310,0.91,5740,235.91,12,0.00,12,7.68,93,0.41,0.01,1.69,6.22,5.42,12.37,4.00,267.50,59,490,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601223,土木工程,2019,373967.10,10.62,7,37.60,9,899.30,6500,12220,10790,5720,0.84,4680,146.09,9,0.00,5,13.47,93,0.53,0.00,2.58,5.74,4.18,11.09,5.00,253.25,33,548,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601225,土木工程,2019,1529841.60,9.98,4,100.00,10,1553.23,41472,49248,48384,14256,0.91,36288,249.82,6,0.00,9,53.46,103,0.35,0.07,3.50,7.18,8.63,16.43,8.18,365.38,94,649,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190601231,土木工程,2019,64084.80,15.17,1,62.00,9,342.60,960,1728,672,864,0.80,1008,102.52,9,0.00,9,6.09,106,0.22,0.08,4.73,3.03,9.49,12.76,7.00,353.75,116,583,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190601232,土木工程,2019,14294.00,16.82,6,0.90,8,281.06,300,225,225,100,0.88,225,101.67,9,0.00,8,22.67,97,0.28,0.04,4.77,4.24,9.11,13.02,7.12,256.88,31,571,2,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601302,土木工程,2019,116392.00,9.70,5,0.90,11,341.30,3760,4560,2800,880,0.93,3680,137.84,9,0.00,11,5.81,93,0.83,0.00,1.79,2.50,6.40,8.47,4.21,42.00,5,118,2,17.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601303,土木工程,2019,50299.20,6.76,1,12.00,10,370.00,1968,2880,2448,144,0.98,1632,139.63,12,0.00,11,5.26,93,0.83,0.00,3.35,5.10,4.17,6.86,0.50,92.50,7,362,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601305,土木工程,2019,295067.64,9.43,4,50.00,9,704.70,12019,7973,7616,3689,0.88,5593,135.38,12,0.00,6,22.50,92,0.66,0.00,3.36,6.73,5.85,9.77,0.00,181.75,25,460,8,37.00,5,1,0,0,0,0,0,0,0,0,0.00,0,0
3190601306,土木工程,2019,1492884.90,9.92,4,65.50,10,1845.18,47502,46332,40716,15912,0.89,33930,236.19,4,0.00,12,12.81,103,0.40,0.07,3.94,4.53,15.43,22.47,4.50,312.88,104,473,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190601309,土木工程,2019,1166812.68,10.50,5,80.00,9,1591.66,36058,35816,25410,13794,0.88,29766,231.17,1,0.00,8,19.12,93,0.80,0.00,2.69,2.96,6.48,7.90,2.50,65.75,2,354,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601311,土木工程,2019,17578.40,7.37,12,95.50,9,467.35,1056,480,544,304,0.87,960,144.16,11,4.32,9,4.96,95,0.58,0.02,1.85,5.24,8.39,12.67,1.70,177.88,68,379,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601312,土木工程,2019,2829343.77,15.34,2,100.00,10,1679.34,75141,51975,47223,10098,0.95,61479,335.82,12,0.00,9,50.00,92,0.82,0.00,3.66,5.78,5.62,9.10,2.00,88.38,1,370,19,80.63,3,9,0,0,0,0,0,0,0,0,0.00,0,0
3190601313,土木工程,2019,78066.80,6.99,1,47.50,10,394.60,7154,1323,1323,1372,0.88,6958,125.81,7,0.00,11,4.43,93,0.49,0.00,1.24,4.04,5.70,10.72,3.86,197.88,47,377,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601314,土木工程,2019,50922.50,8.89,1,79.10,10,833.80,2400,1450,1500,375,0.93,1950,251.48,1,3.59,10,5.97,93,0.42,0.01,3.20,4.36,5.35,10.15,4.50,296.88,47,594,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601315,土木工程,2019,256810.56,7.89,3,9.00,10,892.30,9504,9216,8448,5376,0.83,9120,278.64,1,0.00,10,5.70,93,0.57,0.00,3.45,6.08,4.59,9.28,1.50,206.63,20,554,10,22.10,2,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601323,土木工程,2019,783050.40,8.96,6,7.07,12,741.20,20856,22704,20328,23496,0.73,17160,171.17,10,0.00,4,12.81,96,0.35,0.02,3.15,7.65,6.74,11.20,3.50,290.75,106,463,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3190601324,土木工程,2019,50991.50,6.59,12,85.10,9,494.70,3395,1610,1715,1015,0.87,2310,190.67,12,0.00,9,8.00,95,0.43,0.01,3.81,7.33,6.22,10.23,6.14,281.75,66,543,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601330,土木工程,2019,1310070.80,10.61,7,150.00,12,1140.40,37260,40020,30130,16100,0.87,32200,197.87,10,0.00,6,76.35,94,0.66,0.01,1.79,5.10,7.05,11.43,3.50,116.50,18,356,1,29.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601401,土木工程,2019,809717.30,10.29,4,35.30,10,794.07,12420,34270,14260,17710,0.77,11960,149.22,12,0.00,2,7.66,91,0.78,0.00,2.55,4.77,5.30,9.73,3.94,75.38,11,242,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601403,土木工程,2019,158769.38,9.64,3,60.00,10,786.93,4774,6314,2695,2695,0.84,4081,178.01,10,0.00,5,35.00,91,0.81,0.00,2.37,4.95,4.87,7.19,0.00,53.25,9,171,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601404,土木工程,2019,270980.40,10.70,4,5.00,11,730.68,2040,8160,8280,6840,0.73,1560,142.31,11,0.00,11,5.00,93,0.47,0.02,2.89,5.15,10.22,13.70,2.50,258.38,58,441,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190601405,土木工程,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
